customer_id,customer_name,email,signup_date,acquisition_channel,country
1884,David Mccall,smithdebra@example.com,2025-01-06,social,Cuba
1885,Dorothy White,crawfordkatherine@example.net,2024-11-12,paid_search,Turks and Caicos Islands
1886,Mark Miller,andrea91@example.org,2024-07-03,organic,Kazakhstan
1887,Robert Parker,rebeccakaufman@example.net,2024-08-07,paid_search,Lebanon
1888,Keith Thornton,donna84@example.com,2024-12-15,paid_search,Cayman Islands
1889,Michael Turner,ascott@example.org,2025-05-12,social,Syrian Arab Republic
1890,Lisa Luna,rioschristine@example.org,2024-07-15,direct,United Arab Emirates
1891,Daisy Gonzalez,karengriffin@example.com,2024-08-19,paid_search,South Georgia and the South Sandwich Islands
1892,Joshua Simon,julie33@example.com,2024-05-20,organic,United States Minor Outlying Islands
1893,Michelle Stuart,malonediana@example.net,2024-06-07,referral,Burundi
1894,Lori Ramirez,yfletcher@example.com,2024-03-20,paid_search,Uruguay
1895,Charles Jackson,veronica19@example.com,2024-10-29,email,Fiji
1896,Joseph Dudley,ashleyriddle@example.com,2024-04-13,social,Georgia
1897,Elizabeth Riley,zwashington@example.com,2025-06-03,social,Micronesia
1898,Scott Perez,wernerdonna@example.org,2025-07-06,paid_search,Aruba
1899,Chelsea Ford,justin37@example.com,2025-06-23,organic,Bulgaria
1900,Mr. Jordan Joyce,nguyenelizabeth@example.com,2024-02-08,social,Solomon Islands
1901,Clinton Vasquez,gonzalezcole@example.org,2025-11-08,email,Martinique
1902,Philip Stevens,qwoodard@example.org,2024-12-10,paid_search,Djibouti
1903,Kimberly Mercado,farleysarah@example.org,2025-09-24,social,Ghana
1904,Amber Robinson,sherman@example.net,2024-05-14,paid_search,Timor-Leste
1905,Steven Jordan,laura44@example.com,2025-09-03,social,France
1906,Rodney Ramsey,harrisdale@example.org,2025-01-20,paid_search,Mauritius
1907,John Tran,jameskelly@example.net,2024-06-06,direct,Zambia
1908,Robert Johnson,rhogan@example.net,2024-06-15,organic,Kiribati
1909,Cassandra Noble,eric90@example.org,2024-07-04,organic,Estonia
1910,Scott Moore,lharris@example.net,2025-12-10,paid_search,El Salvador
1911,Alexandra Wright,carrie61@example.org,2025-10-01,organic,North Macedonia
1912,Timothy Adams,timothy48@example.net,2024-06-18,referral,Serbia
1913,George Jimenez,churst@example.net,2025-03-24,direct,Equatorial Guinea
1914,Carolyn Sanchez,wtaylor@example.org,2024-02-14,organic,France
1915,Christina Hudson MD,villarrealjustin@example.net,2025-02-24,organic,Barbados
1916,Jamie Vega,jsmith@example.net,2025-01-08,social,Dominica
1917,Ricky Wallace,christophercompton@example.net,2025-11-23,referral,Italy
1918,Ashley Medina,mryan@example.org,2024-08-31,email,Afghanistan
1919,Jeffrey Sampson,westsherri@example.net,2025-03-30,organic,Malawi
1920,Autumn Carey,reeveslarry@example.com,2025-09-17,organic,Burundi
1921,David Doyle,halltravis@example.net,2024-10-18,social,Saint Kitts and Nevis
1922,Timothy Evans,efrost@example.com,2025-04-04,paid_search,Malawi
1923,Eric Gray,heather72@example.net,2024-08-27,social,Guernsey
1924,Antonio Stephens,traviswilliamson@example.com,2025-06-30,organic,Guernsey
1925,Noah Johnson,gregoryjohnson@example.org,2024-09-01,social,American Samoa
1926,Garrett Clark,jamesphelps@example.org,2024-11-12,paid_search,Micronesia
1927,Jeffery Nichols,stantonwilliam@example.net,2025-04-25,email,Mauritania
1928,Bradley Anderson,samantha17@example.net,2024-07-17,organic,Nicaragua
1929,Shannon Bernard,robinsonamanda@example.org,2025-01-11,social,Cape Verde
1930,Deborah Anthony,mcclurebarbara@example.org,2025-11-25,paid_search,United Kingdom
1931,William Mitchell,stephanie73@example.com,2025-08-07,email,Eritrea
1932,Jason Wells,andrew74@example.com,2025-03-27,email,Spain
1933,Stephanie Smith,oabbott@example.com,2025-04-17,email,Congo
1934,Mrs. Ashley Jones,williamsdana@example.net,2024-10-15,social,Faroe Islands
1935,Janet Davis,cynthiarhodes@example.com,2025-01-26,social,Chile
1936,Tammy Parker,melissa07@example.org,2025-05-29,referral,Saudi Arabia
1937,Matthew Brown,markskristen@example.org,2025-06-24,paid_search,Cook Islands
1938,Edward Dunn,emily74@example.net,2025-03-04,referral,Bulgaria
1939,Deanna Gonzalez,bryan64@example.net,2024-06-14,organic,Bolivia
1940,Julie Love,jacquelinehouston@example.net,2024-07-23,paid_search,Jamaica
1941,Stephen Colon,julie61@example.com,2025-09-11,paid_search,Lithuania
1942,Scott Benson,lopezryan@example.net,2024-05-21,organic,Philippines
1943,Courtney Gonzalez,moralesangela@example.net,2024-09-13,social,Vietnam
1944,Gary Scott,jenkinsjose@example.org,2024-02-23,social,Slovakia (Slovak Republic)
1945,Joshua Reyes,tiffanyballard@example.net,2025-10-18,social,British Virgin Islands
1946,Kendra Bernard,gonzalezscott@example.net,2025-05-07,email,Denmark
1947,Norma Hall,chambersjohn@example.com,2025-01-15,organic,Guatemala
1948,Christopher Schultz,rwilliams@example.com,2025-07-21,paid_search,Bahamas
1949,Michael Schultz,douglaswilson@example.com,2024-04-15,organic,Mauritius
1950,Larry Jackson,elizabeth71@example.net,2025-12-29,organic,Sudan
1951,James Williams,calebmclaughlin@example.com,2025-06-12,paid_search,Mayotte
1952,Willie Alvarez,qbrown@example.com,2024-05-07,paid_search,Belize
1953,Scott Johnson,oramos@example.org,2024-10-18,email,Grenada
1954,Andrew Harper,umcintosh@example.org,2024-03-26,social,Saint Lucia
1955,Lisa White,diana84@example.net,2024-06-13,direct,Northern Mariana Islands
1956,Vicki Green MD,ashley50@example.org,2024-10-06,direct,Lebanon
1957,Natasha Long,shafferwarren@example.net,2025-04-05,social,Panama
1958,David Spencer,donald95@example.net,2025-06-09,organic,Egypt
1959,Allen Richard,thompsonlindsey@example.org,2024-05-30,social,Saint Vincent and the Grenadines
1960,Taylor Scott,adrianyoung@example.com,2025-03-23,social,Tokelau
1961,Daniel Lane,hjacobs@example.net,2024-04-03,paid_search,Martinique
1962,Jeffrey Coffey,rrobbins@example.com,2024-08-15,organic,Trinidad and Tobago
1963,Jeffrey Wagner,robert48@example.net,2025-04-06,referral,Nicaragua
1964,Nicholas Torres,browntamara@example.org,2024-12-23,organic,Congo
1965,Jonathan Goodman,andersonbarbara@example.net,2024-01-28,email,Bahrain
1966,Isaiah Davis,hubbardalexander@example.org,2025-02-28,email,Honduras
1967,Johnathan Nguyen,martinmason@example.net,2024-02-24,paid_search,Tokelau
1968,David Barker,jeremy60@example.net,2025-02-09,organic,Spain
1969,Stephanie Smith,qwhite@example.com,2025-05-29,organic,Thailand
1970,Tracy Strickland,brooksanna@example.org,2025-01-17,paid_search,Bouvet Island (Bouvetoya)
1971,Walter Collins,jensenellen@example.net,2024-08-29,paid_search,Lebanon
1972,Jesse Sanchez,mandy82@example.net,2025-01-30,referral,Iran
1973,Brooke Glass,jessicabaldwin@example.net,2024-03-24,paid_search,Martinique
1974,Michelle Webb,mark85@example.com,2025-01-18,email,Saudi Arabia
1975,Rhonda Boyd,qbennett@example.com,2024-08-17,paid_search,Suriname
1976,Laura White,gomezbilly@example.com,2024-01-29,direct,Dominican Republic
1977,Cassandra Yang,scottjoe@example.org,2024-11-22,paid_search,Colombia
1978,Sarah Gonzalez,cynthia39@example.org,2024-04-11,organic,Zimbabwe
1979,Kevin Baker,charlesmyers@example.com,2025-10-27,referral,Sweden
1980,Joseph Brown,landryderek@example.org,2024-12-09,referral,Panama
1981,Marcus Winters,bflowers@example.com,2024-05-29,paid_search,Turkmenistan
1982,Elizabeth Lee,john75@example.net,2024-05-20,referral,Samoa
1983,Brad Simmons,fmoore@example.net,2024-02-09,organic,Faroe Islands
1984,Tonya Gross,cartersean@example.com,2024-10-20,organic,Norway
1985,Taylor Franco,pam99@example.com,2025-04-28,paid_search,Namibia
1986,Kyle Smith,thompsonmark@example.com,2025-12-13,paid_search,Vietnam
1987,Katherine Cunningham,snyderkelly@example.org,2024-05-22,social,Sudan
1988,Lindsay Lewis,smithabigail@example.com,2025-12-23,organic,Solomon Islands
1989,Patricia Mueller,hcoleman@example.com,2025-04-25,organic,Indonesia
1990,Jesus Shah,sara41@example.org,2025-04-04,social,Namibia
1991,Stephanie Reyes,turnerana@example.com,2025-09-22,social,Suriname
1992,Jose Ward,barnettaaron@example.net,2024-01-06,paid_search,Turkey
1993,Angela Newman,xkim@example.org,2024-03-22,social,Czech Republic
1994,Erica Brown,scottcaroline@example.org,2024-01-20,paid_search,Taiwan
1995,Mr. Jeffrey Frank,williebauer@example.org,2024-09-19,social,Oman
1996,Rachel Wu,rogerreeves@example.net,2024-08-08,social,French Southern Territories
1997,Robert Choi,howardsarah@example.org,2024-06-02,direct,Denmark
1998,Michelle Larson,cheryllopez@example.com,2025-07-15,paid_search,Bahamas
1999,Jodi Myers,krystalharper@example.com,2025-09-15,paid_search,Macao
2000,Jennifer Yates,nathaniel28@example.org,2025-06-24,paid_search,Cyprus
2001,Richard Bradford,xjones@example.org,2025-03-09,paid_search,Angola
2002,Lawrence Sullivan,nicholas64@example.net,2024-04-23,paid_search,Kuwait
2003,Claudia Thompson,jarvisnicole@example.com,2024-10-22,direct,Anguilla
2004,Paige West,qking@example.net,2024-08-31,paid_search,Guatemala
2005,Kyle Henry,garciaashley@example.com,2024-11-04,paid_search,Jordan
2006,Elizabeth Cooper,brentmiller@example.com,2024-05-04,social,Nauru
2007,Michele Webb,qmiller@example.org,2024-02-18,organic,Japan
2008,Zachary Brown MD,elizabethmason@example.com,2024-09-01,social,Maldives
2009,Alexis Ramos,christina39@example.com,2025-03-05,paid_search,Mauritius
2010,Mr. Trevor Kim,djones@example.org,2025-10-16,organic,Nauru
2011,Brett Flores,parksnicole@example.org,2025-09-29,paid_search,Liberia
2012,Jamie Gray,sanderscourtney@example.com,2025-04-13,paid_search,San Marino
2013,William Caldwell,schultzteresa@example.org,2024-03-05,direct,Solomon Islands
2014,Carrie Zavala,ucoleman@example.com,2024-04-23,paid_search,Kyrgyz Republic
2015,Randy Miles,jennifer18@example.com,2025-05-26,email,Bahamas
2016,Stacy Anderson,thomasscott@example.org,2025-09-03,organic,Armenia
2017,Jeremy Francis,charles61@example.org,2025-07-02,organic,Netherlands Antilles
2018,Tammy Jenkins,emma68@example.org,2024-01-17,referral,Greenland
2019,Steven Monroe,matthewcarter@example.com,2025-10-09,paid_search,Tonga
2020,Brian Williams,berryjohn@example.net,2025-06-11,social,Brazil
2021,Mr. John Rivera,katherine36@example.net,2025-08-11,direct,Malawi
2022,Barbara Ward,anna10@example.com,2024-09-04,email,Uzbekistan
2023,Marissa Brown,chris32@example.net,2024-05-27,direct,Austria
2024,Lauren Franco,willisbrianna@example.net,2024-10-25,paid_search,Micronesia
2025,Michael Hayes,miguelgonzalez@example.com,2025-03-15,organic,Bangladesh
2026,Kevin Ramsey,ssmith@example.org,2024-01-02,paid_search,Saint Vincent and the Grenadines
2027,Erica Parker,melissa02@example.com,2025-09-21,social,Yemen
2028,Alexander Ross,shannonwebb@example.com,2024-12-27,direct,Pakistan
2029,Erin Herrera,michaellee@example.com,2024-09-03,paid_search,Palau
2030,Lynn Nelson,esanchez@example.net,2025-08-07,social,Cote d'Ivoire
2031,Heather Price,toniturner@example.com,2025-03-02,paid_search,Congo
2032,Sharon Petersen,benjaminashley@example.com,2024-07-10,email,Ireland
2033,Robert Shaffer,sweeneyteresa@example.org,2025-11-11,organic,Cote d'Ivoire
2034,Mary Duran,imitchell@example.org,2025-11-15,direct,Jamaica
2035,James Davis,marcuslong@example.net,2024-03-28,social,Comoros
2036,Megan Gonzalez,kristina85@example.org,2025-06-20,organic,Portugal
2037,Emily Burch,zcox@example.net,2025-01-04,paid_search,Namibia
2038,Blake Benson,markpittman@example.net,2024-03-10,paid_search,Venezuela
2039,Grant Rodriguez,jessicafry@example.com,2025-06-22,paid_search,British Indian Ocean Territory (Chagos Archipelago)
2040,Kristine Ramirez,fkelly@example.com,2025-07-11,paid_search,American Samoa
2041,Briana Chambers,zfreeman@example.org,2025-06-03,referral,Monaco
2042,Cameron Soto,poncemichelle@example.net,2025-06-03,email,Ecuador
2043,Fernando Allen,dicksonmichael@example.org,2025-07-21,email,Tunisia
2044,Trevor Lloyd,tuckerbrian@example.com,2024-01-21,paid_search,Saint Vincent and the Grenadines
2045,Dawn Avila,michaelguerra@example.org,2025-02-03,referral,Albania
2046,Craig Poole,pruittjessica@example.net,2025-04-26,social,Nepal
2047,Christine Huffman,george94@example.net,2024-02-14,paid_search,Kyrgyz Republic
2048,Michael Williams,esaunders@example.com,2025-10-12,social,Syrian Arab Republic
2049,Christie Hawkins,jamie81@example.net,2025-01-31,email,Thailand
2050,Victoria Mckinney,ncarr@example.com,2025-01-17,paid_search,Netherlands
2051,Luis Hughes,markbaker@example.com,2024-09-16,organic,Saint Barthelemy
2052,Daniel Frye,ggomez@example.com,2024-01-17,organic,Tokelau
2053,Jennifer Castaneda,triciaschmidt@example.com,2024-12-31,paid_search,Switzerland
2054,Regina Hudson,gwalker@example.net,2024-03-10,direct,Micronesia
2055,Philip Bird,carlos27@example.net,2024-12-19,referral,Suriname
2056,Tyler Pena,angelaleon@example.net,2024-09-03,social,Chad
2057,Margaret Barajas,youngbenjamin@example.org,2025-11-03,organic,Paraguay
2058,Tammy Bailey,aleon@example.com,2025-10-05,organic,Antarctica (the territory South of 60 deg S)
2059,Alexander King,hillrobert@example.com,2024-04-16,social,Turkey
2060,Donald West,steven89@example.com,2025-08-18,email,Brunei Darussalam
2061,Shawn Martinez,kennedyjay@example.com,2024-12-06,paid_search,Qatar
2062,Jeremy Farrell,gbryant@example.org,2024-05-16,email,Korea
2063,Kevin Green,ericcook@example.net,2024-02-15,referral,Namibia
2064,Pamela Rodriguez,michael39@example.org,2024-12-26,organic,United States Virgin Islands
2065,Briana Sparks,gdavis@example.org,2025-07-13,paid_search,Seychelles
2066,Jack Hess,jacqueline19@example.com,2024-12-12,social,Bermuda
2067,Kathleen Davis,jim34@example.org,2025-10-20,paid_search,Bahrain
2068,Teresa Gray,gregglopez@example.org,2024-06-28,paid_search,Kuwait
2069,Jacob Moore,xyoung@example.net,2025-12-02,paid_search,Mauritius
2070,Ryan Taylor Jr.,lmartinez@example.org,2025-04-20,organic,Denmark
2071,Jason Haley,david84@example.org,2025-12-13,social,Tokelau
2072,Hayden Macdonald,patricia09@example.org,2025-05-05,email,Micronesia
2073,William Miller,swilkinson@example.org,2025-10-08,paid_search,Germany
2074,Timothy West,scott38@example.com,2024-07-05,referral,Sri Lanka
2075,Michael Collins,martinryan@example.org,2024-05-18,referral,New Caledonia
2076,Carlos Henderson,bwilliams@example.com,2024-03-05,referral,Cuba
2077,Jose Thomas,ksmith@example.org,2025-04-13,paid_search,Cayman Islands
2078,Eric Bautista,matthew23@example.org,2024-02-07,organic,Moldova
2079,Maria Garrett,marieduncan@example.com,2024-10-27,direct,Saint Helena
2080,Christopher Brown,clarkkathryn@example.net,2024-07-25,social,Taiwan
2081,Dana Anderson,imorales@example.org,2024-02-14,paid_search,Aruba
2082,Laura Perry,stanleymichael@example.org,2024-07-23,paid_search,Angola
2083,Kenneth Fleming,vgill@example.org,2024-02-12,organic,North Macedonia
2084,Adrienne Martinez,bennettcaitlin@example.com,2024-11-19,,Chile
2085,Rachel Davis,cervantestanya@example.org,2024-11-13,email,Guyana
2086,Cole Lutz,mcknightallison@example.org,2025-06-11,organic,Greece
2087,Ana Howe,gomezdaniel@example.com,2025-02-11,paid_search,Guinea-Bissau
2088,Troy Lee,ibryant@example.net,2025-07-10,social,Kazakhstan
2089,Erin George,cpatel@example.net,2025-04-29,referral,Mauritius
2090,Natalie Garza,fharvey@example.org,2024-09-16,organic,Palestinian Territory
2091,Bryan Pitts,christinahorn@example.com,2024-02-07,social,Colombia
2092,Jonathan Weber,jeffreyosborne@example.com,2025-10-24,direct,Monaco
2093,Todd Anderson,annette69@example.org,2024-07-14,paid_search,Slovenia
2094,Leslie Rodriguez,villarrealmelissa@example.com,2024-10-19,email,Syrian Arab Republic
2095,Stephanie Chavez,jenniferhickman@example.org,2024-12-31,paid_search,Palau
2096,Amber Rowe,klewis@example.org,2024-02-18,social,Switzerland
2097,Tracy Jackson,madisonbyrd@example.net,2025-11-02,email,Hong Kong
2098,Jacob Hull,richard17@example.net,2024-12-05,social,Kyrgyz Republic
2099,Ronald Shelton,oallen@example.com,2024-10-06,social,Andorra
2100,Adam Finley,snyderjose@example.org,2024-05-07,organic,Djibouti
2101,Michael Lopez,khenry@example.org,2025-01-11,direct,Guernsey
2102,Beth Chandler MD,katie58@example.org,2025-03-23,email,Saint Kitts and Nevis
2103,Gabrielle Aguilar,weberheather@example.com,2025-02-13,paid_search,Northern Mariana Islands
2104,Katherine Flores,qgibson@example.net,2025-03-26,social,Japan
2105,Justin Edwards,brownrichard@example.net,2025-01-30,social,Bosnia and Herzegovina
2106,Erica Rodriguez,dwolf@example.org,2024-12-13,organic,Kiribati
2107,Michael Thornton,kristine44@example.org,2024-07-10,referral,Mozambique
2108,James Clay,zacharyfigueroa@example.org,2025-05-23,direct,Dominican Republic
2109,Mary Cunningham,christopherharrison@example.org,2025-12-09,paid_search,Cape Verde
2110,David Munoz,castroscott@example.net,2025-05-24,direct,Indonesia
2111,Melissa Carter,jamesdaniels@example.net,2025-01-11,paid_search,Isle of Man
2112,Caitlin Smith,craig56@example.org,2025-06-15,,Lithuania
2113,Amanda Gonzalez,tiffanyrodriguez@example.org,2024-09-30,paid_search,Burundi
2114,Chloe Oliver,bryanbrent@example.com,2024-03-25,,Kuwait
2115,Susan Davis,garrettjames@example.com,2025-03-10,social,North Macedonia
2116,Joshua Navarro,cynthiamendoza@example.org,2024-03-21,paid_search,Djibouti
2117,Timothy Norman,noahsmith@example.org,2025-03-16,organic,Uganda
2118,Emily Stone,acopeland@example.com,2025-09-08,social,Cyprus
2119,Alexander Alexander,brownelizabeth@example.org,2024-07-03,paid_search,Sri Lanka
2120,Erin Buck,alewis@example.com,2025-07-12,referral,Christmas Island
2121,Amy Williams,pdavies@example.com,2024-10-27,referral,Myanmar
2122,Matthew Mack,kingnicholas@example.org,2024-11-24,email,Angola
2123,Alison Quinn,brandyflores@example.net,2024-04-15,direct,Bhutan
2124,Dennis Williams,kortiz@example.org,2024-03-22,organic,Tunisia
2125,Garrett Morris,pbailey@example.com,2024-12-01,direct,Western Sahara
2126,Curtis Aguilar,kennethmurray@example.org,2025-11-07,social,Nicaragua
2127,Todd Taylor,gpeterson@example.net,2024-10-29,social,Aruba
2128,Samantha Mcdaniel,terrischwartz@example.com,2024-11-09,paid_search,Pitcairn Islands
2129,Margaret Foster,qhoward@example.net,2025-04-01,referral,Mozambique
2130,Darryl Williams,justin64@example.org,2025-09-09,organic,Botswana
2131,Gregory Mitchell,lhughes@example.org,2025-03-12,paid_search,Ethiopia
2132,Sherry Johnson,grayerika@example.com,2024-06-19,paid_search,Seychelles
